PartNum,PartDescription,TypeCodeDesc,PartActive,ProdCode,ClassID,MtlAnalysisCode,RefCategory,RunOut,TrackSerialNum,BuyToOrder,DuplicatedFrom_c,NonStock,QtyBearing,PhantomBOM_c,PartPlant_PrimWhse,ExcessInventoryStatus_c,PartPlant_MinimumQty,PartPlant_MaximumQty,PartPlant_SafetyQty,PartPlant_BackFlush,PurAgent_Name,PartPlant_MinOrderQty,Calculated_QntyOnHand,PartPlant_LeadTime,GeneratePOSugg,Vendor_Name,PlannerName,PartPlant_PlanTimeFence,PartPlant_ReschedInDelta,PartPlant_ReschedOutDelta,ProcessMRP,PartPlant_MinStartQty,PartPlant_MaxMfgLotSize,PartPlant_MfgLotMultiple,PartPlant_DaysOfSupply,PartPlant_ReceiveTime,Part_DropShip,Part_DropShippable_c,Calculated_StdCost,Calculated_LastCost,CriticalPart_c,PartPlant_CurrMfgYTD_c,PartPlant_CurrPurYTD_c,PartPlant_CurrSoldYTD_c,PartPlant_CurrUsedYTD_c,PartPlant_PrevMfgYTD_c,PartPlant_PrevPurYTD_c,PartPlant_PrevSoldYTD_c,PartPlant_PrevUsedYTD_c,PartPlant_Prev2MfgYTD_c,PartPlant_Prev2PurYTD_c,PartPlant_Prev2SoldYTD_c,PartPlant_Prev2UsedYTD_c,PurAgent_BuyerID,Person_PersonID,Part_UnitPrice,Part_AvgPrice_c,PartCost_StdLaborCost,PartCost_StdBurdenCost,PartCost_StdMaterialCost,PartCost_StdSubContCost,PartCost_StdMtlBurCost,PartCost_LastLaborCost,PartCost_LastBurdenCost,PartCost_LastMaterialCost,PartCost_CurLbrUnitCost_c,PartCost_CurBurUnitCost_c,PartCost_CurMtlUnitCost_c,PartCost_CurSubUnitCost_c,PartCost_CurMatBurUnitCost_c,PartCost_CurTotUnitCost_c,Part_MotorLeadTime_c,PartXRefInt_XRefPartNum,ProdGrup_MarketDivision_c,VendPart_VenPartNum,LinkToContract,Site_BuyToOrder,Site_NonStock,Site_QtyBearing,Site_LinkToContract,Site_DropShip,Site_Type,CurrentYR_Mfg,CurrentYR_Pur,CurrentYR_Sold,CurrentYR_Used,PrevYR_Mfg,PrevYR_Pur,PrevYR_Sold,PrevYR_Used,Prev2YR_Mfg,Prev2YR_Pur,Prev2YR_Sold,Prev2YR_Used,R12Current_Mfg,R12Current_Pur,R12Current_Sold,R12Current_Used,R12PrevCurrent_Mfg,R12PrevCurrent_Pur,R12PrevCurrent_Sold,R12PrevCurrent_Used,R12Prev2Current_Mfg,R12Prev2Current_Pur,R12Prev2Current_Sold,R12Prev2Current_Used,ProdCell,SOPGroup,DailyUsage,InvDaysOnHand,InvDaysOnHandReason,OpenPOQty,SalesDemandQty,JobDemandQty,UnfirmJobDemandQty,TotalDemandQty,PartRev,ApprovedPartRev,CountryOfOrigin,MarketSegment,HTSCode,SchedBcode,ExcludefromMOH_c
0010-BF1,"CIRC.BRZ,FLGD,2.25ST",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF1-J,"CIRC,BRZ,FLGD,2.25ST.CI CASING",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,TRUE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF2,"CIRC.,BRZ,FLG'D,115V",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF2-1,"CIRC.,BRZ,FLGD,115V,W/1.25''FLG",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,TRUE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF2A,"CIRC.,BRZ,FLG'D,220V/50HZ",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF2-J,"CIRC.,BRZ,FLG'D,115V,C.I.CASG.",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF3,"CIRC.,BRZ,FLG'D,115V",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF3-1,"CIRC.,BRZ,FLG'D,115V,W/1.25''FLG",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,TRUE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF3-2IFC,"CIRC,BRZ,FLGD,115V,IFC(GRAINGER)",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF3A,"CIRC.,BRZ,FLG'D,220V/50HZ",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF3-IFC,"CIRC,BRZ,FLG'D,115V,IFC",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-BF3-J,CIRC BRZ 115V FLGD CI CASING,Manufactured,Active,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,Javier Santos,0,112,20,FALSE,,Javier Santos,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,73.95429,73.95429,FALSE,0,0,0,0,518,0,406,0,380,0,380,0,209,209,742,107.53,13.43745,17.69016,38.65821,1.726,2.44247,13.43745,17.69016,38.65821,13.43745,17.69016,40.57691,1.553,2.68928,75.9468,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,518,0,406,0,380,0,380,0,482,0,370,0,344,0,344,0,435,0,435,0,009 Cell,9 Line,1.013698,110.486555,2-Excess Inventory 60 to 120 Days On Hand,0,0,0,0,,BB,Approved,United States,,,8413.70.2005,FALSE
0010-BF3Y,"CIRC.,BRZ,FLG'D,230V/60HZ",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F1,"CIRC,IRON,FLGD,2.25ST",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F1-1W,Circulator,Manufactured,InActive,OBS-10,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,,0,0,0,TRUE,,,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Corporate,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F2,"CIRC.,CI,FLG'D,115V",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F2-1,"CIRC,CI,FLGD,115V,GRAINGER",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F2A,"CIRC.,CI,FLG'D,220V/50HZ",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F2Y,"CIRC.,CI,FLG'D,230V/60HZ",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,TRUE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3,CIRC. CI FLG'D 115V,Manufactured,Active,1010-330,10FG,9,25-30-13,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,Javier Santos,0,41,20,FALSE,,Javier Santos,0,0,0,TRUE,0,0,120,0,0,FALSE,FALSE,72.20058,72.20058,FALSE,0,0,0,0,2760,0,2738,0,3480,0,3466,0,209,209,713,233.99,12.85895,16.98986,38.1833,1.726,2.44247,12.85895,16.98986,38.1833,12.85895,16.98986,39.72,1.553,2.68928,73.81109,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,2760,0,2738,0,3480,0,3466,0,2760,0,2719,0,3480,0,3480,0,3180,0,3185,0,009 Cell,9 Line,7.449315,5.503861,1-Active 0 to 60 Days On Hand,0,275,0,3000,,BA,Approved,United States,,,8413.70.2005,FALSE
0010-F3-1,CIRC CI FLGD 115V GRAINGER,Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3-1IFC,"CIRC,CI,FLGD,115V,IFC",Manufactured,Active,1010-350,10FG,9,25-30-13,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,Javier Santos,0,207,20,FALSE,,Javier Santos,0,0,0,TRUE,0,0,120,0,0,FALSE,FALSE,75.27998,75.27998,FALSE,0,0,0,0,4518,0,4400,0,3960,0,4239,0,209,209,713,257.82,13.10419,17.28672,40.6483,1.726,2.51477,13.10419,17.28672,40.6483,13.10419,17.28672,42.185,1.553,2.76158,76.89049,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,4518,0,4400,0,3960,0,4239,0,4518,0,4522,0,3960,0,4221,0,3900,0,3676,0,009 Cell,9 Line,12.389041,16.143299,1-Active 0 to 60 Days On Hand,0,65,0,3960,,C,Approved,United States,,,8413.70.2005,FALSE
0010-F3-2,Circulator,Manufactured,InActive,OBS-10,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,,0,0,0,TRUE,,,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Corporate,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3-2IFC,"CIRC,CI,FLGD,115V,IFC,GRAINGER",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3-3,Circulator,Manufactured,InActive,OBS-10,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,,0,0,0,TRUE,,,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Corporate,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3-3B,"CIRC,CI,FLG'D,115V,VITON",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,TRUE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,Gregory Johnson,0,0,0,TRUE,,Gregory Johnson,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,61.10061,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,8.46021,12.19253,39.06787,1.38,0,0,0,0,12.08,16.62,55.16,1.73,1.55,87.14,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009 Cell,9 Line,,,,0,0,0,0,,BA,Approved,United States,,,8413.70.2005,FALSE
0010-F3-3IFC,"CIRC,CI,FLGD,115V,IFC,GRAINGER",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3A,CIRC. CI FLG'D 220V/50HZ,Manufactured,InActive,1010-330,10FG,9,,RunOut,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,Javier Santos,0,0,25,FALSE,,Javier Santos,0,0,0,TRUE,0,0,0,0,5,FALSE,FALSE,71.81906,74.75142,FALSE,0,0,0,0,0,0,11,0,15,0,7,0,209,209,631,251.94,12.58816,16.66629,38.39614,1.726,2.44247,12.13983,19.49184,39.80137,12.58817,16.66628,38.48947,1.726,2.44247,71.91239,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,11,0,15,0,7,0,15,0,12,0,29,0,19,0,10,0,13,0,009 Cell,9 Line,,,,0,0,0,0,,BA,Approved,United States,,,8413.70.2005,FALSE
0010-F3A-1IFC,"CIRC,CI,FLGD,220V/50HZ,IFC",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3A-IFC,"CIRC,CI,FLGD,220V/50HZ,IFC",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3-IFC,"CIRC, CI, FLG'D, 115V, IFC",Manufactured,InActive,1010-350,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,General Buyer,0,0,0,TRUE,,General Planner,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9 Line,,,,0,0,0,0,,,Not Approved,,,,,FALSE
0010-F3R,"CIRC.,CI,FLG'D,100V,50/60 HZ",Manufactured,InActive,1010-330,10FG,9,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,FALSE,0,0,0,FALSE,Gregory Johnson,0,0,0,TRUE,,Gregory Johnson,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,48.14993,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,7.61505,10.69489,28.45999,1.38,0,0,0,0,11.5,15.73,38.42,1.73,1.36,68.73,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009 Cell,9 Line,,,,0,0,0,0,,BA,Approved,United States,,,8413.70.2005,FALSE
0010-F3Y,CIRC. CI FLG'D 230V/60HZ,Manufactured,InActive,1010-330,10FG,9,,RunOut,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHFG,TRUE,0,0,0,FALSE,Gregory Johnson,0,0,25,FALSE,,Gregory Johnson,0,0,0,TRUE,0,0,0,0,5,FALSE,FALSE,74.37223,69.30097,FALSE,0,0,0,0,0,0,0,0,0,0,100,0,104,104,650,141.98,11.97422,19.27826,39.80137,1.726,1.59238,11.19509,15.09155,39.62793,11.97422,19.27826,37.63384,1.726,1.59238,72.2047,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,110,0,0,0,3,0,0,0,009 Cell,9 Line,,,,0,0,0,0,,BA,Approved,United States,,,8413.70.2005,FALSE
